y,x0,x1,0,1
1,1.6833890549825463,-1.12659140529645,9.258972197162221e-08,0.9999999074102782
1,2.438687265003015,-4.192102706055856,0.0008059345844193107,0.9991940654155805
1,-0.0688328092553343,-2.3739059648001906,5.952476830830142e-05,0.9999404752316913
1,0.1262209576776953,2.051914014077436,2.899374986198189e-11,0.9999999999710063
1,7.4912786470144095,-7.098052661136001,0.00047721383565268294,0.9995227861643488
1,5.084150533157304,-4.47989144444772,1.4768185186238494e-05,0.9999852318148135
1,1.9526238553150528,2.660739489267897,3.4928531945077353e-13,0.999999999999651
0,-5.005495185229583,-12.431672605372269,0.9999999999998694,1.3032544776805803e-13
1,-5.71694243583544,0.9871572198628832,4.2083953212822974e-08,0.9999999579160468
1,4.894194513297906,1.6602186684427451,3.74419006627467e-14,0.9999999999999627
1,7.700656791258696,0.3848541559010243,2.911744719404151e-15,0.9999999999999964
1,0.4607110715410458,0.0495251731561978,1.1054632941281712e-08,0.9999999889453672
1,-4.344158037834935,-2.481421616104571,0.0023877307450235427,0.9976122692549767
1,-3.9930539762733503,3.004040506892508,4.605137990243319e-11,0.999999999953948
0,1.3058765045010032,-6.536085080170576,0.9399756286259566,0.060024371374043727
1,-2.2962214305352227,-0.0637935901840993,2.6416236349769035e-07,0.9999997358376362
1,0.3861046510316797,-3.7681889203643273,0.003717305522183051,0.996282694477817
1,-5.7369427938910285,-2.8825610526342125,0.01291777993156466,0.9870822200684355
1,2.5693401181138995,-2.8951880562543764,8.03989686921033e-06,0.9999919601031311
1,7.212473099204738,-1.727234616137299,9.87057250390134e-12,0.9999999999901288
0,-0.966889391966996,-6.133424831611854,0.9838268513223095,0.016173148677690378
0,3.766836742981708,-12.915941510673145,0.9999999997455138,2.5448569524074835e-10
1,3.334734016239347,-1.9285183468731295,8.482771700433026e-08,0.9999999151722827
0,-3.054644144966227,-11.67932664221264,0.9999999999946967,5.303169483674425e-12
0,-1.5840030870614257,-7.453206123032793,0.9999141612929398,8.583870706048949e-05
0,1.9827547858503145,-6.1051727576782335,0.5563154932416112,0.4436845067583891
0,7.837233732829166,-12.163193406535497,0.9999556396259537,4.4360374045290627e-05
0,-3.0757254146723145,-11.096428678070067,0.9999999999534959,4.650452846073889e-11
0,3.1435165565155785,-9.440751154283925,0.9999643499339784,3.565006602167707e-05
0,0.5283508199882885,-9.60033934397115,0.9999996347354126,3.652645871832283e-07
0,-3.774425828962724,-12.013247459042509,0.999999999998991,1.009357740278114e-12
0,3.188614252513828,-11.512706875724952,0.9999999821161102,1.788388901476624e-08
0,-3.247846936479251,-7.362946928102646,0.9999655094689731,3.449053102671707e-05
0,5.493905217871092,-12.252177035724896,0.9999998913829368,1.0861706459072301e-07
0,5.731228704983256,-12.270228657908664,0.9999998279120105,1.7208798833350475e-07
1,7.67043251018754,-5.564278370341372,1.3674342518339667e-06,0.9999986325657476
1,7.674655234664719,-3.112780644589172,3.0638153168624937e-10,0.9999999996936193
0,4.349690111576223,-13.294619739422227,0.9999999998149285,1.850720477086981e-10
0,-2.040702523930266,-11.83646189816296,0.9999999999939275,6.072666805834566e-12
0,-1.8540372346899705,-11.862901058823606,0.9999999999935847,6.415632201628499e-12
0,-1.5482354884843357,-6.54326609873594,0.9977720884945903,0.0022279115054095414
1,-5.101935051117019,-1.5355018513396423,0.00013184127137438485,0.9998681587286262
0,1.9324203588920523,-9.222989163089984,0.999989397755898,1.0602244101500777e-05
0,1.3254727485337954,-12.30907080634805,0.9999999999554889,4.4510908183255536e-11
1,2.06325093778651,2.7273315563718548,2.3909197439913485e-13,0.9999999999997611
1,-1.5400346656814683,-1.9866131606537287,7.582169565075525e-05,0.9999241783043493
1,-4.154829926338509,-1.1061103258658207,2.3496204701546746e-05,0.9999765037952987
0,-1.9483146987391848,-10.702555483871896,0.999999999543991,4.560089198964741e-10
0,2.2111810873411635,-13.638064168625116,0.9999999999989377,1.0630448443589443e-12
0,5.605160409043084,-13.915481428534154,0.9999999997602949,2.3970406810044367e-10
0,3.4894315151472206,-9.139856482541031,0.9998005495947707,0.00019945040522909715
1,4.292716309716328,3.319393812113887,7.330050800315224e-16,1.0
1,-2.517455990720588,-3.629167980478936,0.039746700812351696,0.9602532991876486
1,2.288587037805746,-3.69946569576428,0.00019229489674591139,0.9998077051032542
1,-2.8768571430313434,3.1494822073057307,1.5868706496784454e-11,0.9999999999841318
1,0.2597553006467832,1.2353561044803012,3.220161035656859e-10,0.9999999996779838
0,3.792709854445061,-8.646134884607594,0.9978951266688685,0.002104873331131725
1,5.39316947583468,-6.862896664754277,0.02971927587992439,0.9702807241200752
1,6.335444759556262,-3.537088292554543,3.578741940749245e-08,0.9999999642125814
1,6.344295065967939,-1.534431378600214,4.3568438308009976e-11,0.9999999999564313
1,4.153559917474967,-4.97616112531936,0.0005452229717209469,0.9994547770282786
1,7.385170886125135,-2.408176413866526,6.101812493831211e-11,0.9999999999389821
1,-0.0660293201854846,-3.0849221456973623,0.0006416708911851604,0.9993583291088153
0,-5.73129522366933,-8.571653299858113,0.9999998149255813,1.8507441895751237e-07
0,3.24242952489759,-8.778603070212007,0.9995259469149798,0.00047405308502083423
1,2.6522160059837816,-6.28216338297621,0.44139071895603316,0.5586092810439662
0,-4.103363100885697,-8.630918132791447,0.9999997649900793,2.3500992065423225e-07
1,1.9795087498177084,-3.3642902975328823,0.00010083443965067313,0.9998991655603494
1,2.040553483894102,-2.2423852425715958,2.131163658743981e-06,0.9999978688363415
1,3.1294457800236444,-6.2344681621884686,0.22697182385498704,0.7730281761450126
1,6.551652341914881,-7.383886339137862,0.013482875340937435,0.9865171246590628
1,0.1021089537187753,2.0546203902820963,2.9600048819784624e-11,0.9999999999703997
1,5.286715846645201,-1.3300054962734065,2.43925913484622e-10,0.9999999997560742
1,-4.596823577627784,2.550687047404125,2.3775568958127383e-10,0.9999999997622453
1,3.99937819368756,3.979246118221596,1.7313358727991166e-16,1.0
1,-3.907723734788088,1.6262690326278566,3.249402892745869e-09,0.9999999967505975
1,-3.725098914530753,-2.919927842890805,0.007842356718402433,0.9921576432815976
1,-4.266520240107819,1.264148127800219,1.1905302921317533e-08,0.9999999880946966
1,5.302465422150149,-3.756186704937321,7.81119173856965e-07,0.9999992188808258
0,-0.2994338388360047,-12.754994081807515,0.9999999999989839,1.0159393161815057e-12
1,3.7640028240238905,-5.83623171179476,0.02233986735658956,0.9776601326434103
1,4.10877839258487,1.5948818667153262,2.2504081141430581e-13,0.9999999999997753
1,7.6573010700404,1.4044601630669984,1.2700795712976716e-16,1.0
0,-5.836002821409973,-7.52039483938945,0.9999920062779339,7.99372206663307e-06
0,4.219867873936812,-10.91066580929407,0.999998826619236,1.173380764651299e-06
0,1.2945124868578102,-13.021916209893435,0.9999999999971756,2.8243532274630385e-12
0,-3.200048651450399,-13.666607699708948,0.9999999999999973,2.5166974259927575e-15
0,5.11176784700389,-9.96935561491316,0.9997610609970728,0.00023893900292767817
1,-1.1650764702433625,2.7054632823806344,1.5517393284653334e-11,0.9999999999844826
